word,phonetic,pos,meaning,example_en,example_zh,tags,difficulty
stove,stəuv,n./v.,"火炉, 窑；用火炉烤；stave的过去式和过去分词",,,四级,2
strain,strein,n./v.,"紧张, 拉紧, 张力, 过劳, 扭伤, 血缘, 种, 族, 气质, 曲调, 旋律, 口吻；使劳累, 拉紧, 过分使用, 扭伤, 滥用, 曲解, 滤；尽力, 努力, 紧拉, 弯曲, 被滤出",,,四级,1
stranger,'streindʒə,n.,"陌生人, 门外汉；局外人, 非当事人, 第三者",,,四级,1
strap,stræp,n./v.,"带, 皮带；(用皮带)捆扎",,,四级,2
strategic,strə'ti:dʒik,adj.,"战略的, 战略上的；战略的",,,四级,1
strategy,'strætidʒi,n.,"战略, 策略；战略, 策略",,,四级,1
straw,strɒ:,n./adj.,"稻草, 麦管, 吸管, 一文不值的东西, 草帽；稻草的, 稻草色的, 琐碎的, 无价值的",,,四级,1
strawberry,'strɒ:bəri,n.,草莓,,,四级,2
stream,stri:m,n./v.,"水流, 小河, 流出, 趋势, 人潮；流出, 流动, 展开；流, 涌, 飘扬；流",,,四级,1
strength,streŋθ,n.,"力量, 实力, 强度, 浓度, 人数, 抵抗力；强度",,,四级,1
strengthen,'streŋθən,v.,"加强, 变坚固；变强, 股票上涨",,,四级,1
stress,stres,n./v.,"压力, 紧迫, 强调, 重音, 重点, 应力；加压力于, 着重, 重读",,,四级,1
stretch,stretʃ,n./adj./v.,"伸展, 张开, 连绵, 一段路, 一段时间；可伸缩的, 弹性的；伸展, 张开, 曲解, 使过度伸展；伸展, 延伸；伸展",,,四级,1
strict,strikt,adj.,"严厉的, 绝对的, 详尽的, 严格的, 精确的；严格的, 精确的, 绝对的",,,四级,1
strictly,'striktli,adv.,"严格地, 确实地",,,四级,1
strike,straik,n./v.,"罢工, 打击, 殴打；打, 撞击, 冲击, 侵袭, 取消, 结算, 打掉, 罢工, 刺透, 使生根, 遇见；打, 打击, 抓, 罢工, 搏动, 触礁, 敲, 响, 穿透, 打动",,,四级,1
string,striŋ,n./v.,"线, 细绳, 一串, 字符串；串起, 成串, 收紧, 缚, 扎；成一串；字符串, 串",,,四级,1
strip,strip,n./v.,"长条, 条状, 带, 脱衣舞；脱衣, 被剥去, 剥夺, 拆卸；脱衣服",,,四级,1
stripe,straip,n.,"斑纹, 条纹；纹, 条纹",,,四级,2
stroke,strəuk,n./v.,"笔划, 打, 中风, 抚, 摩, 冲程；划尾桨, 抚, 摩, 划去；笔划",,,四级,1
strongly,'strɒŋli,adv.,"强有力地, 坚强地, 激烈地",,,四级,1
structural,'strʌktʃərəl,adj.,"结构的, 建筑的；结构的",,,四级,1
structure,'strʌktʃə,n./v.,"结构, 构造, 建筑物；构成, 组织",,,四级,1
struggle,'strʌgl,n./v.,"斗争, 努力, 奋斗；努力, 奋斗, 挣扎",,,四级,1
stuff,stʌf,n./v.,"原料, 要素, 东西, 材料, 素质, 织品, 废物, 废话；装填；狼吞虎咽",,,四级,1
stumble,'stʌmbl,n./v.,"绊倒, 蹒跚而行, 失足；使绊倒, 使困惑；绊倒, 失足, 失策, 犯错, 蹒跚, 踌躇",,,四级,2
stupid,'stju:pid,adj.,"愚蠢的, 麻木的",,,四级,1
style,stail,n./v.,"风格, 时尚, 文体, 风度, 字体, 类型；称呼, (根据新款式)设计, 使合潮流；风格, 样式；风格, 样式",,,四级,1
submarine,'sʌbməri:n,n./adj./v.,"潜水艇, 海底生物；海中的, 生长在海中的；用潜水艇攻击；在下疾行, 在下滑动",,,四级,2
submerge,səb'mə:dʒ,v.,"使浸水, 使陷入, 淹没；潜入水中",,,四级,2
submit,səb'mit,v.,"使服从, 使受到, 委托, 提交, 认为；屈服, 服从",,,四级,1
subsequent,'sʌbsikwənt,adj.,"后来的, 接下去的；后来的",,,四级,1
subsidy,'sʌbsidi,n.,"补助金, 津贴；补助金, 津贴, 补贴",,,四级,1
substance,'sʌbstəns,n.,"物质, 实质, 主旨, 资产, 本质, 牢固；物质",,,四级,1
substantial,səb'stænʃəl,n./adj.,"重要材料(或事物), 有实际价值的东西；实质上的, 物质的, 有内容的, 结实的",,,四级,1
substitute,'sʌbstitju:t,n./v./adj.,"代理, 代理人, 代用品, 代替者, 代替物；代替；替代, 取代, 代用；代替的, 代用的, 代用品的；置换; 替代",,,四级,1
subtract,səb'trækt,v.,"减去, 扣掉, 减少；做减法；减",,,四级,2
suburb,'sʌbə:b,n.,"市郊住宅区, 郊区, 边缘",,,四级,2
subway,'sʌbwei,n./v.,"地铁, 地道；乘地铁",,,四级,2
succeed,sək'si:d,v.,"成功, 继承, 继续；继承, 接替",,,四级,1
success,sək'ses,n.,"成功, 成就, 胜利",,,四级,1
successful,sək'sesful,adj.,"成功的, 一帆风顺的, 顺利的；成功的",,,四级,1
successfully,sək'sesfjli,adv.,"成功, 结果良好, 有成就",,,四级,1
succession,sək'seʃən,n.,"连续, 继承权, 继位, 演替, 地层次序；继承, 继承权, 继位",,,四级,1
successive,sək'sesiv,adj.,"继承的, 连续的；接续承运人; 连续的",,,四级,1
suck,sʌk,v./n.,"吸, 吮, 吸入, 吮吸, 吸收；吸, 吸奶；吸, 吸入, 吮吸",,,四级,1
sudden,'sʌdn,n./adj.,"突然, 忽然；突然的, 意外的, 快速的",,,四级,1
suddenly,'sʌdənli,adv.,"突然, 意外, 忽然, 迅速, 即席作成, 即刻, 急速",,,四级,1
suffer,'sʌfə,v.,"遭受, 经历, 忍受；受痛苦, 受损害",,,四级,1
sufficient,sə'fiʃənt,adj.,"充分的, 足够的；充分的, 足够的",,,四级,1
sufficiently,sə'fiʃəntli,adv.,"足够, 充分",,,四级,1
suit,sju:t. su:t,n./v.,"套装, 诉讼, 请求, 起诉, 套, 组；适合, 使适应；合适, 相称",,,四级,1
suitable,'sju:təbl,adj.,"适当的, 相配的；合适的, 适宜的, 适当的",,,四级,1
sulphur,'sʌlfə,n.,"硫, 硫磺；硫",,,四级,2
sum,sʌm,n./v.,"总数, 总和, 金额, 概要, 顶点；总计, 概括；合计；系统实用程序和维护",,,四级,1
summarize,'sʌməraiz,v.,"概述, 总结",,,四级,2
summary,'sʌməri,n./adj.,"摘要, 概要；摘要的, 简略的；摘要; 概要",,,四级,1
summit,'sʌmit,n./adj.,"顶点, 最高阶层, 最高级会议；政府首脑的, 最高级的",,,四级,1
sunlight,'sʌnlait,n.,"日光；日光, 太阳光",,,四级,1
sunrise,'sʌnraiz,n.,"日出, 黎明, 拂晓",,,四级,2
sunset,'sʌnset,n.,"日落, 晚年",,,四级,2
sunshine,'sʌnʃain,n.,"阳光, 光明, 晴天",,,四级,1
super,'sju:pə,n./adj./adv.,"跑龙套角色, 冗员, 特级品, 特大号, 管理人；上等的, 特大的, 超级的, 极好的, 十分的, 过分的；非常",,,四级,1
superficial,.sju:pə'fiʃəl,n./adj.,"表面, 外表；表面的, 肤浅的, 面积的",,,四级,2
superior,sju:'piəriə,n./adj.,"长者, 占优势的人, 上级；上级的, 出众的, 高傲的",,,四级,1
supplement,'sʌplimənt,n./v.,"补充物, 增刊, 补充, 补遗, 补编, 附录, 补角；补充, 增补",,,四级,1
supply,sə'plai,n./v.,"补给, 供给, 供应品；补给, 供给, 提供, 补充；替代",,,四级,1
support,sə'pɒ:t,n./v.,"支持, 支撑, 援助, 供养, 支撑物；支援, 支撑, 帮助, 支持, 忍受, 供养, 证实；后援; 支持",,,四级,1
suppose,sə'pəuz,v.,"推想, 假设, 以为, 想像, 假定；料想",,,四级,1
supreme,sju'pri:m,n./adj.,"至高, 霸权；至高的, 终极的, 极端的, 最大的",,,四级,1
surely,'ʃuəli,adv.,"的确地, 安全地；保证, 保证人, 保证金",,,四级,1
surgeon,'sə:dʒən,n.,"外科医生, 军医, 船医；外科医师",,,四级,1
surgery,'sə:dʒəri,n.,"外科, 手术, 手术室, 换球术",,,四级,1
surname,'sə:neim,n./v.,"姓, 别号, 绰号；呼以姓氏, 起绰号",,,四级,2
surplus,'sə:pləs,n./adj.,"剩余, 过剩, 盈余；过剩的, 剩余的",,,四级,1
surprising,sə'praiziŋ,adj.,令人惊讶的,,,四级,1
surprisingly,,adv.,"使人惊奇, 出人意外, 惊人, 令人惊讶",,,四级,1
surrender,sə'rendə,v./n.,"交出, 放弃, 使投降, 让与；投降, 自首；交出, 放弃, 投降",,,四级,2
surround,sə'raund,v./n.,"包围, 环绕, 围绕；围绕物",,,四级,1
surroundings,sə'rajndiŋz,n.,"环境, 周围的事物；环境",,,四级,2
survey,sə'vei,n./v.,"纵览, 视察, 测量, 俯瞰, 调查；审视, 视察, 俯瞰, 通盘考虑；测量土地",,,四级,1
survival,sə'vaivəl,n./adj.,"生存, 残存, 幸存者；赖以生存的",,,四级,1
survive,sə'vaiv,v.,"比...活得长, 生存, 生还, 幸免于；活下来, 幸存",,,四级,1
suspect,sə'spekt,n./adj./v.,"被怀疑者, 嫌疑犯；令人怀疑的, 不可信的, 可疑的；怀疑, 猜想",,,四级,1
suspend,sə'spend,v.,"悬, 吊, 使悬浮, 暂停, 中止, 推迟；暂停, 中止, 悬浮, 停止偿付债务；暂停",,,四级,1
suspicion,sə'spiʃən,n.,"怀疑, 觉察, 嫌疑；怀疑, 疑心, 嫌疑",,,四级,1
suspicious,sə'spiʃəs,adj.,"可疑的, 多疑的, 怀疑的；怀疑的, 令人怀疑的, 可疑的",,,四级,1
sustain,sə'stein,v.,"承受, 支持, 供养, 继续, 忍受, 蒙受, 证实, 准许；持续",,,四级,1
swallow,'swɒləu,n./v.,"燕子, 吞咽, 喉；咽, 淹没, 吞没, 耗尽, 轻信, 忍受, 抑制；吞下, 咽下",,,四级,1
swamp,swɒmp,n./v.,"沼泽, 进退两难的困境；淹没, 击溃, 清除, 使陷于沼泽；陷于沼泽, 淹没",,,四级,2
swan,swɒn,n./v.,"天鹅, 天鹅星座, 有才华的诗人；闲荡, 蜿蜒而行",,,四级,2
swarm,swɒ:m,n./v.,"群, 大群, 蜂群, 分蜂群；分群, 群集, 聚集一块, 云集, 攀；挤满, 爬, 攀",,,四级,2
sway,swei,n./v.,"摇摆, 影响力, 支配；摇动, 支配, 弄歪, 使倾斜, 使动摇, 影响；摇动, 摇摆, 倾斜, 动摇, 统治, 转向",,,四级,2
swear,swєə,v./n.,"发誓, 咒骂, 使宣誓；发誓, 诅咒；诅咒, 誓言",,,四级,1
sweat,swet,n./v.,"汗, 汗水, 水珠, 焦急；出汗, 渗出, 冒出水气, 结水珠, 烦恼, 懊恼；使出汗, 流出, 榨出, 使汗流浃背",,,四级,2
sweater,'swetə,n.,"毛衣, 毛线衫, 运动衫, 出汗者；发汗器",,,四级,2
sweep,swi:p,n./v.,"扫除, 打扫, 肃清, 视野, 范围, 全胜；扫除, 掸去, 猛拉, 扫荡, 肃清, 冲走, 刮起, 环视, 掠过, 扫射；扫, 打扫, 袭击, 席卷, 扫视, 掠过",,,四级,1
swell,swel,n./adj./v.,"增大, 隆起的部分, 巨浪, 肿胀；优秀的, 一流的；增大, 膨胀, 肿胀, 增强, 骄傲；使膨胀, 使增大, 使上涨, 使骄傲",,,四级,2
swift,swift,n./adj./adv.,"褐雨燕, 快速爬行的小蜥蜴, 蝙蝠蛾, 大滚筒；迅速的, 快的, 敏捷的, 立刻的；迅速地, 敏捷地",,,四级,2
swing,swiŋ,n./v./adj.,"摇摆, 振幅, 音律, 节奏, 涨落, 秋千, 旋转, 行动自由；摇摆, 悬挂, 旋转, 大摇大摆地走, 转向；挥舞, 使旋转, 使转向, 悬挂, 吊运；旋转的, 悬挂的, 强节奏爵士音乐的",,,四级,1
swiss,swis,n./adj.,"瑞士人, 瑞士腔调；瑞士的, 瑞士风格的",,,四级,2
switch,switʃ,n./v.,"开关, 电闸, 转换, 软枝, 鞭子, 道岔；转变, 切换, 摆动, 转换, 使转轨；转换, 变换, 摆动；开关; 翻转; 转移",,,四级,1
sword,sɒ:d,n.,"刀, 剑, 战争, 武力, 剑状物",,,四级,1
symbol,'simbl,n.,"符号, 象征, 代号, 信条；符号; 码元",,,四级,1
sympathetic,.simpə'θetik,adj./n.,"有同情心的, 合意的, 赞成的；交感神经, 容易感受的人",,,四级,1
sympathize,'simpəθaiz,v.,"同情, 怜悯, 同意, 体谅",,,四级,2
sympathy,'simpəθi,n.,"同情, 赞同, 怜悯, 慰问, 吊唁；交感[作用], 同感[作用], 感应, 同情",,,四级,1
synthetic,sin'θetik,n./adj.,"合成物质；综合(性)的, 人造的, 合成的",,,四级,2
system,'sistəm,n.,"系统, 体系, 制度, 方式, 秩序, 分类原则；系统; 体制; 体系",,,四级,1
systematic,.sisti'mætik,adj.,"有系统的, 分类上的, 体系的；系统的, 系的, 分类的",,,四级,1
systematical,",sisti'mætikəl",adj.,"有系统的, 成体系的, 有秩序的, 有组织的, 分类学的, 故意的, 彻底的",,,四级,3
tablet,'tæblit,n.,"平板, 门牌, 笔记簿, 碑, 匾, 药片；片剂",,,四级,1
tag,tæg,n./v.,"标签, 附属物, 碎片, 结束语, 口头禅, 附加语, 浑名, 标记, 标记符；附以签条, 尾随, 添饰, 起浑名, 连接；紧紧跟随；标记",,,四级,2
tail,teil,n./adj./v.,"尾部, 后部, 辫子, 随员, 特务, 燕尾服, 踪迹, 限定继承(权)；在后面的, 从后面而来的, 限定继承的, 尾部的, 后部的；为...装尾, 附于其后, 尾随, 使搭牢, 跟踪, 监视；跟踪, 船尾搁浅",,,四级,1
tailor,'teilə,n./v.,"裁缝, 成衣匠；缝制, 制作, 使适应；做裁缝",,,四级,2
tale,teil,n.,"故事, 谎言, 谣言, 陈述, 叙述；虚语, 诽语, 谣言",,,四级,1
talent,'tælənt,n.,"天才, 才能, 有才干的人, 天资",,,四级,1
tame,teim,adj./v.,"驯服的, 柔顺的, 被开垦的, 顺从的, 乏味的, 平淡的；驯养, 驯服, 制服, 失去锋芒；变得驯服",,,四级,2
tan,tæn,n./adj./v.,"黄褐色, 鞣料, 马戏团；黄褐色的, 鞣皮的；晒成棕褐色；把...晒黑, 鞣(革), 狠狠鞭打",,,四级,2
tank,tæŋk,n./v.,"槽, 箱, 柜, 罐, 池塘, 储水池, 坦克；储于箱中",,,四级,1
tap,'tæp,n./v.,"轻打, 水龙头；轻打, 轻敲, 敲打出, 选择, 装上嘴子, 使流出, 开发, 分接, 向...乞讨；轻叩, 轻拍, 啪塔啪塔地走；接头",,,四级,1
tape,teip,n./v.,"带子, 录音带, 磁带, 窄带, 卷尺；以带子绑起, 测量, 录音；带",,,四级,1
target,'tɑ:git,n./v.,"目标, 靶子, 指标；对准, 订指标",,,四级,1
task,tɑ:sk,n./v.,"工作, 任务, 作业, 困难的工作；派给...工作, 使辛劳；任务",,,四级,1
taste,teist,n./v.,"味道, 品味, 味觉, 感受, 体验, 爱好, 审美, 少量；尝, 察觉...的味道, 体会；品尝, 察觉味道, 有某种味道",,,四级,1
tax,tæks,n./v.,"税, 税款, 重负, 会费；课以税, 使负重荷, 斥责",,,四级,1
teaching,'ti:tʃiŋ,n.,"教学, 学说, 教导",,,四级,1
team,ti:m,n./v.,"队, 组；把马(牛)套在同一辆车上, 把...编成一组；驾驶卡车, 协作",,,四级,1
tear,tiə. tєə,n./v.,"泪滴, 眼泪, 撕, 扯, 裂缝, 激怒, 飞奔；流泪, 撕破, 赶快, 飞奔, 被撕破；撕裂, 戳破, 拉掉, 撕掉, 使分裂, 使精神不安, 折磨",,,四级,1
technical,'teknikl,adj.,"技术上的, 专门的, 工业的, 严格根据法律的；技巧",,,四级,1
technician,tek'niʃən,n.,技师；技师,,,四级,2
technique,tek'ni:k,n.,"技巧, 技术, 方法；工艺方法; 技巧",,,四级,1
technology,tek'nɒlədʒi,n.,"技术, 工业技术, 术语；技术学, 工艺学",,,四级,1
tedious,'ti:diəs,adj.,"沉闷的, 冗长乏味的",,,四级,2
teenager,'ti:nidʒə,n.,十三岁到十九岁的少年,,,四级,1
telegram,'teli^ræm,n.,"电报, 一封电报；电报",,,四级,2
telegraph,'teligrɑ:f,n./v.,"电报, 电报机；打电报；打电报给, 电汇, 流露, 显示出要...的样子",,,四级,1
telescope,'teliskəup,n./v.,"望远镜；叠缩, 嵌进, 缩短；使叠缩, 使缩短",,,四级,2
temper,'tempə,n./v.,"(钢等的)硬度, 脾气, 心情, 中和剂, 倾向, 回火；使回火, 锻炼, 调和, 使缓和；回火",,,四级,1
temperature,'temprətʃə,n.,"温度, 发烧, 热度；温度",,,四级,1
temple,templ,n.,"圣堂, 庙宇, 教堂, 礼拜堂, 太阳穴, 鬓角；颞颥, 颞部",,,四级,1
temporary,'tempərəri,adj./n.,"暂时的, 临时的；临时工, 临时雇员；临时",,,四级,1
tempt,tempt,v.,"诱惑, 引诱, 引起...的兴趣, 吸引, 冒...风险",,,四级,1
temptation,temp'teiʃən,n.,"诱惑, 诱惑物；诱惑, 诱惑物",,,四级,1
tenant,'tenənt,n./v.,"承租人, 房客, 居住者；租借；占据者",,,四级,1
tend,tend,v.,"走向, 有某种的倾向, 易于, 照顾, 注意；照料, 护理",,,四级,1
tendency,'tendənsi,n.,"趋向, 倾向；趋向, 趋势",,,四级,1
tender,'tendə,adj./v./n.,"嫩的, 柔软的, 脆弱的, 温柔的, 亲切的, 未成熟的, 微妙的, 棘手的, 审慎的；使变嫩, 提供, 偿还；变柔软, 投标；照料, 看管人, 供应船, 小船, 提出, 偿付, 投标",,,四级,1
tense,tens,adj./v./n.,"紧张的, 拉紧的；(使)紧张, (使)拉紧；时态",,,四级,2
tension,'tenʃən,n./v.,"紧张, 不安, 拉紧, 张力, 压力, 电压；拉紧, 使紧张",,,四级,1
tent,tent,n./v.,"帐篷, 帷幕, 住处, 塞条, 塞子；住帐蓬, 宿营, 暂时居住；用帐篷遮盖, 使住帐篷, 用塞条嵌入",,,四级,1
term,tə:m,n./v.,"术语, 专有名词, 期限, 学期, 任期, 条件, 价钱, 关系, 地位, 项, 界石；称, 呼；检索词; 项",,,四级,1
terminal,'tə:minəl,n./adj.,"终端机, 终点, 末端, 极限, 终点站；终点的, 定期的, 致死的, 结尾的, 末端的, 晚期的；终端; 终端设备",,,四级,1
terrible,'terəbl,adj.,"可怕的, 令人恐惧的, 极坏的",,,四级,1
terrific,tə'rifik,adj.,"非常好的, 极端的, 可怕的",,,四级,2
territory,'teritəri,n.,"领土, 领地, 版图, 地区, 活动范围；(推销员等的)推销区域",,,四级,1
terror,'terə,n.,"恐怖, 可怕的人；惊吓, 惊悸",,,四级,1
test,test,n./v.,"测试, 试验, 化验, 检验, 考验, 甲壳；测试, 试验, 化验；接受测验, 进行测试",,,四级,1
textbook,'tekstbuk,n.,教科书,,,四级,2
textile,'tekstail,n./adj.,"纺织品, 纺织业；织的, 纺织的",,,四级,1
theatre,,n.,"戏院, 电影院, 剧场, 全体观众, 戏剧, 戏剧效果, 阶梯式讲堂, 场所",,,四级,1
theme,θi:m,n.,"主题, 话题, 题目",,,四级,1
theoretical,θiə'retikəl,adj.,"理论的, 理论上的, 假设的, 推理的；理论的",,,四级,1
theory,'θiəri,n.,"理论, 学说, 原理, 意见, 推测；理论",,,四级,1
thereby,'ðєəbai,adv.,因此,,,四级,1
therefore,'ðєəfɒ:,adv.,"因此, 所以",,,四级,1
thermometer,θə'mɒmitə,n.,"温度计, 体温计；温度计",,,四级,2
thick,θik,adj./adv./n.,"厚的, 粗壮的, 浓的, 迟钝的, 浑浊的, 多雾的, 过分的, 口齿不清的；厚地, 密地, 浓浓地；最浓处, 最厚处, 最密集处；暗, 粗线",,,四级,1
thickness,'θiknis,n.,"厚度, 密度, 愚钝, 含混不清；厚度",,,四级,2
thief,θi:f,n.,"小偷, 贼；取样",,,四级,1
thirdly,'θə:dli,adv.,第三,,,四级,2
thirst,θə:st,n./v.,"口渴, 渴望；口渴, 渴望",,,四级,2
thorn,θɒ:n,n.,"刺, 棘, 荆棘",,,四级,2
thorough,'θʌrə,adj.,"十分的, 彻底的",,,四级,2
thought,θɒ:t,n.,"想法, 思想, 思维, 关心, 挂念；think的过去式和过去分词",,,四级,1
thoughtful,'θɒ:tful,adj.,"深思的, 体贴的",,,四级,2
thread,θred,n./v.,"线, 丝, 纤维, 线索；穿线于, 穿过, 通过, 用线穿成；穿过；线索, 线程",,,四级,2
threat,θret,n.,"恐吓, 恶兆, 威胁；威胁",,,四级,1
threaten,'θretn,v.,"恐吓, 威胁, 预示...的凶兆；威胁, 恫吓, 可能来临",,,四级,1
thrill,θril,n./v.,"震颤, 激动, 刺激性, 一阵激动；震颤, 颤抖, 激动；使激动, 使颤动",,,四级,2
thrive,θraiv,v.,"繁荣, 兴旺, 茁壮成长；兴旺, 繁荣, 旺盛",,,四级,2
throat,θrəut,n./v.,"咽喉, 喉咙, 嗓音；用喉音说, 开沟于",,,四级,1
throne,'θrəun,n.,"王座, 君主",,,四级,1
throng,θrɒ:ŋ,n./adj./v.,"群, 人群, 群集, 众多；拥挤的；群集, 蜂拥；在...群集, 使拥塞",,,四级,2
throughout,θru:'aut,adv./prep.,"到处, 贯穿全部地, 自始至终；遍及, 在各处；吞吐量",,,四级,1
thrust,θrʌst,n./v.,"插, 戳, 刺, 猛推, 口头攻击, 推力；插入, 猛推, 刺, 戳, 强加, 延伸；插, 刺, 戳, 延伸, (用力)推",,,四级,1
thumb,θʌm,n./v.,"拇指；以拇指拨弄, 笨拙地摆弄, 用拇指翻旧, 迅速翻阅, 作搭车手势",,,四级,1
thunder,'θʌndə,n./v.,"雷, 雷声；打雷, 轰隆地响, 怒喝；大声喊出, 轰隆地发出",,,四级,2
thus,ðʌs,adv.,"如此, 因此, 到如此程度；乳香",,,四级,1
tick,tik,n./v.,"滴答声, 一瞬间, 壁虱, 褥套, 信用, 赊欠；滴答响, 活动；滴答地记录, 标记号于",,,四级,2
tide,taid,n./v.,"潮, 潮汐, 趋势, 潮流, 涨潮, 高潮；使随潮漂流；顺潮行驶",,,四级,1
tidy,'taidi,n./adj./v.,"椅子的背罩, 装杂物的容器；整齐的, 有条理的；弄整齐, 收拾, 整理；整理, 收拾",,,四级,2
tie,tai,n./v.,"带子, 线, 鞋带, 领带, 领结, 关系, 束缚, 平局, 不分胜负；系, 打结, 扎, 约束, 与...成平局；结合, 打结, 不分胜负",,,四级,1
tiger,'taigə,n.,"老虎, 虎, 凶暴的人",,,四级,1
tight,tait,adj./adv.,"紧的, 密封的, 吝啬的, 严厉的；紧紧地",,,四级,1
