word,phonetic,pos,meaning,example_en,example_zh,tags,difficulty
term,tə:m,n./v.,"术语, 专有名词, 期限, 学期, 任期, 条件, 价钱, 关系, 地位, 项, 界石；称, 呼；检索词; 项",,,六级,1
terminal,'tə:minəl,n./adj.,"终端机, 终点, 末端, 极限, 终点站；终点的, 定期的, 致死的, 结尾的, 末端的, 晚期的；终端; 终端设备",,,六级,1
terminate,'tə:mineit,adj./v.,"有结尾的, (可)结束的；结束, 终止, 满期；使停止, 使结束, 使终止；终止",,,六级,2
terminology,.tə:mi'nɒlədʒi,n.,"术语, 术语学；名词学, 命名法",,,六级,2
terrace,'terəs,n./adj./v.,"阶地, 梯田, 房屋之平顶, 阳台, 沿岸防地, 露台；叠层式的；使成梯田, 使成有平台屋顶",,,六级,1
terrain,'terein,n.,"地带, 地区, 地形, 领域, 范围",,,六级,2
terrible,'terəbl,adj.,"可怕的, 令人恐惧的, 极坏的",,,六级,1
terrific,tə'rifik,adj.,"非常好的, 极端的, 可怕的",,,六级,2
terrify,'terifai,v.,"使恐惧, 恐吓",,,六级,2
territory,'teritəri,n.,"领土, 领地, 版图, 地区, 活动范围；(推销员等的)推销区域",,,六级,1
terror,'terə,n.,"恐怖, 可怕的人；惊吓, 惊悸",,,六级,1
terrorist,'terərist,n.,"恐怖分子；恐怖份子, 恐怖主义",,,六级,1
test,test,n./v.,"测试, 试验, 化验, 检验, 考验, 甲壳；测试, 试验, 化验；接受测验, 进行测试",,,六级,1
testify,'testifai,v.,"证明, 作证, 声明, 表明",,,六级,2
testimony,'testiməni,n.,"证言, 证据, 声明；证据",,,六级,2
textbook,'tekstbuk,n.,教科书,,,六级,2
textile,'tekstail,n./adj.,"纺织品, 纺织业；织的, 纺织的",,,六级,1
texture,'tekstʃə,n.,"(织物的)密度, (材料等的)结构, 纹理；纹理",,,六级,2
thanksgiving,'θæŋks.giviŋ,n.,感谢,,,六级,2
theatre,,n.,"戏院, 电影院, 剧场, 全体观众, 戏剧, 戏剧效果, 阶梯式讲堂, 场所",,,六级,1
theft,θeft,n.,"盗窃, 失窃, 盗窃罪, 赃物；盗窃行为, 偷窃, 失窃",,,六级,1
theme,θi:m,n.,"主题, 话题, 题目",,,六级,1
theorem,'θiərəm,n.,"定理, 原理；定理",,,六级,2
theoretical,θiə'retikəl,adj.,"理论的, 理论上的, 假设的, 推理的；理论的",,,六级,1
theory,'θiəri,n.,"理论, 学说, 原理, 意见, 推测；理论",,,六级,1
therapy,'θerəpi,n.,"治疗；疗法, 治疗",,,六级,1
thereafter,.ðєər'æftə,adv.,"其后, 从那时以后",,,六级,1
thereby,'ðєəbai,adv.,因此,,,六级,1
therefore,'ðєəfɒ:,adv.,"因此, 所以",,,六级,1
therein,.ðєər'in,adv.,"在其中, 在那里, 在那一点上",,,六级,2
thereof,.ðєər'ɒv,adv.,"在其中, 关于..., 由此；由是, 由此, 属于它的",,,六级,2
thermal,'θə:ml,adj./n.,"热的, 热量的, 温泉的；上升温暖气流",,,六级,2
thermometer,θə'mɒmitə,n.,"温度计, 体温计；温度计",,,六级,2
thesis,'θi:sis,n.,"论题, 论文",,,六级,1
thick,θik,adj./adv./n.,"厚的, 粗壮的, 浓的, 迟钝的, 浑浊的, 多雾的, 过分的, 口齿不清的；厚地, 密地, 浓浓地；最浓处, 最厚处, 最密集处；暗, 粗线",,,六级,1
thicken,'θikən,v.,"变浓, 变厚, 变得模糊, 变为复杂；使变厚, 加强, 使模糊",,,六级,2
thickness,'θiknis,n.,"厚度, 密度, 愚钝, 含混不清；厚度",,,六级,2
thief,θi:f,n.,"小偷, 贼；取样",,,六级,1
thigh,θai,n.,"大腿, 股；股, 大腿",,,六级,1
thirdly,'θə:dli,adv.,第三,,,六级,2
thirst,θə:st,n./v.,"口渴, 渴望；口渴, 渴望",,,六级,2
thorn,θɒ:n,n.,"刺, 棘, 荆棘",,,六级,2
thorough,'θʌrə,adj.,"十分的, 彻底的",,,六级,2
thoroughly,'θʌrəli,adv.,"彻底地, 绝对地, 透彻地, 详尽地, 周到地, 完全地, 完善地, 全面地",,,六级,1
thought,θɒ:t,n.,"想法, 思想, 思维, 关心, 挂念；think的过去式和过去分词",,,六级,1
thoughtful,'θɒ:tful,adj.,"深思的, 体贴的",,,六级,2
thoughtless,'θɒ:tlis,adj.,"欠考虑的, 无深虑的, 轻率的",,,六级,2
thrash,θræʃ,v./n.,"打, 使逆行, 胜过, 推敲, 鞭打；打谷, 痛打, 剧烈扭动, 逆行；打谷, (划水)鞭状动作",,,六级,2
thread,θred,n./v.,"线, 丝, 纤维, 线索；穿线于, 穿过, 通过, 用线穿成；穿过；线索, 线程",,,六级,2
threat,θret,n.,"恐吓, 恶兆, 威胁；威胁",,,六级,1
threaten,'θretn,v.,"恐吓, 威胁, 预示...的凶兆；威胁, 恫吓, 可能来临",,,六级,1
thresh,θreʃ,v.,"打谷, 摔打, 反复研究, 推敲；打谷, 鞭打, 剧烈扭动",,,六级,2
threshold,'θreʃəuld,n.,"门槛, 入口, 开端, 阈；阈; 阈值",,,六级,1
thrifty,'θrifti,adj.,"节俭的, 兴旺的, 繁茂的",,,六级,2
thrill,θril,n./v.,"震颤, 激动, 刺激性, 一阵激动；震颤, 颤抖, 激动；使激动, 使颤动",,,六级,2
thrive,θraiv,v.,"繁荣, 兴旺, 茁壮成长；兴旺, 繁荣, 旺盛",,,六级,2
throat,θrəut,n./v.,"咽喉, 喉咙, 嗓音；用喉音说, 开沟于",,,六级,1
throne,'θrəun,n.,"王座, 君主",,,六级,1
throng,θrɒ:ŋ,n./adj./v.,"群, 人群, 群集, 众多；拥挤的；群集, 蜂拥；在...群集, 使拥塞",,,六级,2
throughout,θru:'aut,adv./prep.,"到处, 贯穿全部地, 自始至终；遍及, 在各处；吞吐量",,,六级,1
thrust,θrʌst,n./v.,"插, 戳, 刺, 猛推, 口头攻击, 推力；插入, 猛推, 刺, 戳, 强加, 延伸；插, 刺, 戳, 延伸, (用力)推",,,六级,1
thumb,θʌm,n./v.,"拇指；以拇指拨弄, 笨拙地摆弄, 用拇指翻旧, 迅速翻阅, 作搭车手势",,,六级,1
thunder,'θʌndə,n./v.,"雷, 雷声；打雷, 轰隆地响, 怒喝；大声喊出, 轰隆地发出",,,六级,2
thus,ðʌs,adv.,"如此, 因此, 到如此程度；乳香",,,六级,1
tick,tik,n./v.,"滴答声, 一瞬间, 壁虱, 褥套, 信用, 赊欠；滴答响, 活动；滴答地记录, 标记号于",,,六级,2
tickle,'tikl,n./v.,"胳肢, 痒；胳肢, 使发痒, 使快乐, 逗乐；觉得痒, 使人痒",,,六级,2
tide,taid,n./v.,"潮, 潮汐, 趋势, 潮流, 涨潮, 高潮；使随潮漂流；顺潮行驶",,,六级,1
tidy,'taidi,n./adj./v.,"椅子的背罩, 装杂物的容器；整齐的, 有条理的；弄整齐, 收拾, 整理；整理, 收拾",,,六级,2
tie,tai,n./v.,"带子, 线, 鞋带, 领带, 领结, 关系, 束缚, 平局, 不分胜负；系, 打结, 扎, 约束, 与...成平局；结合, 打结, 不分胜负",,,六级,1
tiger,'taigə,n.,"老虎, 虎, 凶暴的人",,,六级,1
tight,tait,adj./adv.,"紧的, 密封的, 吝啬的, 严厉的；紧紧地",,,六级,1
tighten,'taitn,v.,"勒紧, 使变紧；变紧, 绷紧",,,六级,1
tightly,'taitli,adv.,"紧紧地, 坚固地",,,六级,1
tile,tail,n./v.,"砖瓦, 瓷砖, 瓦片；铺以瓦, 铺以瓷砖；平铺",,,六级,1
tilt,tilt,n./v.,"倾斜, 倾向, 船篷, 车篷；使倾斜, 使倾侧, 用帆布篷遮盖；倾斜, 翘起, 冲, 评击；倾斜",,,六级,2
timber,'timbə,n./v.,"木材, 木料；用木材建造",,,六级,1
timely,'taili,adj./adv.,"及时的, 适时的；及时地",,,六级,2
timetable,'taimteibl,n.,时间表,,,六级,1
timid,'timid,adj.,"胆小的, 羞怯的",,,六级,2
tin,tin,n./v./adj.,"锡, 马口铁, 罐头；在...镀锡于；锡制的；tin阅读程序",,,六级,1
tiny,'taini,adj.,"很少的, 微小的",,,六级,1
tip,tip,n./v.,"顶, 尖端, 梢, 末端, 倾斜, 垃圾场, 小费, 轻击, 指点, 秘密消息；装顶端, 使倾斜, 使翻倒, 泄露, 告诫, 暗示, 给...小费, 轻击；倾斜, 翻倒, 倾覆, 踮脚走, 给小费；终端接口处理器, 提示, 技巧",,,六级,1
tire,taiə,n./v.,"轮胎, 头饰；使疲倦, 使厌烦, 打扮；疲劳, 厌倦",,,六级,2
tiresome,'taiəsəm,adj.,"累人的, 烦人的",,,六级,2
tissue,'tiʃu:,n.,"薄的织物, 薄纱, 棉纸, 组织, 一套；组织",,,六级,1
title,'taitl,n./v.,"头衔, 名称, 标题, 书名, 扉页, 权利, 资格, 冠军, 字幕；授予头衔, 加标题于；标题",,,六级,1
toad,təud,n.,"蟾蜍, 癞蛤蟆, 讨厌的家伙",,,六级,2
toast,təust,n./v.,"吐司, 烤面包, 干杯；敬酒, 烤, 使暖和；烤, 烘",,,六级,2
tobacco,tə'bækəu,n.,"烟草, 香烟；烟草",,,六级,1
toe,təu,n./v.,"足趾, 趾部, 脚趾；以趾踏触, 用脚尖走；动脚尖",,,六级,1
toilet,'tɒilit,n./v.,"厕所, 梳妆；梳妆, 打扮, 上厕所；给...梳妆打扮",,,六级,1
token,'təukən,n./adj.,"表征, 记号, 代币；象征的, 表意的；记号",,,六级,2
tolerance,'tɒlərəns,n.,"宽容, 忍受, 容忍, 容许量, 公差；允许误差",,,六级,2
tolerant,'tɒlərənt,adj.,"宽容的, 容忍的, (对冷、热)能耐的；能耐受的",,,六级,2
tolerate,'tɒləreit,v.,"宽容, 容许, 有耐力",,,六级,1
tomato,tə'mɑ:təu,n.,"番茄, 西红柿",,,六级,1
tomb,tu:m,n./v.,"坟墓, 死亡；埋葬",,,六级,2
ton,tʌn,n.,吨；吨,,,六级,1
tone,təun,n./v.,"音调, 音质, 语调, 语气, 色调, 气氛, 状况, 思想状态；给...定色调, 增强, 使...的声调和谐, 定音调；颜色调和；双音频",,,六级,1
tongue,tʌŋ,n./v.,"舌, 语言能力, 讲话方式, 语言；舔, 斥责, 发...的音；使用舌头, 吹管乐器",,,六级,1
tool,tu:l,n./v.,"工具, 机床, 傀儡；用工具加工；使用工具",,,六级,1
top,tɒp,n./adj./v.,"顶部, 顶端, 极点, 上面, 上部, 顶篷, 最高地位, 首位, 陀螺；最高的, 顶上的, 头等的；盖, 加以顶, 高达, 超越；结束, 达到顶点, 高出；TOP协议",,,六级,1
topic,'tɒpik,n.,"主题, 论题, 话题",,,六级,1
torch,tɒ:tʃ,n.,"火把, 启发之物；火炬",,,六级,2
torment,'tɒ:ment,n./v.,"使人痛苦的东西, 折磨者, 苦痛；使苦恼, 纠缠, 歪曲, 拷问",,,六级,2
torpedo,tɒ:'pi:dəu,n./v.,"鱼雷, 水雷, 地雷；用鱼雷袭击, 破坏",,,六级,2
torque,tɒ:k,n.,"扭转力, 转矩, 项圈；转矩",,,六级,2
torrent,'tɒ:rənt,n.,"奔流, 倾盆大雨, 倾注, 迸发",,,六级,2
tortoise,'tɒ:təs,n.,"龟, 行动迟缓的人",,,六级,2
torture,'tɒ:tʃə,n./v.,"拷问, 苦闷；拷问, 曲解, 折磨, 使弯曲",,,六级,2
toss,tɒs,n./v.,"投掷, 抛, 摇摆, 震荡, 掷钱币决定；投掷, 猛抬, 摇荡, 使不安, 掷钱币决定；被到处扔, 摇摆, 颠簸, 辗转, 掷钱币决定某事",,,六级,1
total,'təutl,adj./v./n./adv.,"全体的, 总的, 全然的；计算...的总和, 共计为；合计；总数, 全体, 合计；统统",,,六级,1
touch,tʌtʃ,n./v.,"触觉, 碰, 触, 机灵, 轻触, 格调, 少许, 缺点, 弹力；接触, 触摸, 触及, 使接触, 达到, 涉及, 影响到, 使轻度受害, 感动；触摸, 接近, 涉及, 提到",,,六级,1
touchable,'tʌtʃəbl,adj.,"可触的, 可使感动的",,,六级,3
tough,tʌf,n./adj.,"恶棍；强硬的, 艰苦的, 坚固的, 坚韧的, 粗暴的, 咬不动的",,,六级,1
tour,tuə,n./v.,"旅游, 观光旅行, 任期；旅行, 周游, 巡回；周游, 观光, 游历, 使巡回演出",,,六级,1
tow,təu,n./v.,"拖, 拖绳, 拖轮；拖, 拉, 牵引",,,六级,2
towards,tə'wɔ:dz,prep.,"向, 对于, 为了",,,六级,1
towel,'tauəl,n./v.,"手巾, 毛巾；擦干身子",,,六级,1
tower,'tauə,n./v.,"塔, 高楼, 堡垒；高耸, 翱翔",,,六级,1
toxic,'tɒksik,adj.,"有毒的, 中毒的；中毒的, 毒物的",,,六级,2
toy,tɒi,n./adj./v.,"玩具, 小玩艺儿, 小型的东西, 消遣；供玩耍的, 作为玩具的；玩弄, 戏弄, 调情",,,六级,1
trace,treis,n./v.,"痕迹, 踪迹, 微量, 迹线, 缰绳；追踪, 回溯, 描绘；追溯, 沿路走",,,六级,1
track,træk,n./v.,"轨迹, 足迹, 径迹, 小道, 轨道, 磁轨, 途径；循路而行, 追踪, 通过, 用纤拉；追踪, 留下足迹, 沿轨道运行；跟踪",,,六级,1
tract,trækt,n.,"大片土地, 地带, 小册子；束, 道",,,六级,2
tractor,'træktə,n.,"牵引器, 拖拉机, 拉纸器；进纸器",,,六级,2
trade,treid,n./v.,"贸易, 商业, 交易, 生意, 职业, 顾客, 信风；进行交易, 做买卖, 经商, 对换, 购物；用...进行交换",,,六级,1
trademark,'treidmɑ:k,n.,商标；商标,,,六级,2
trader,'treidə,n.,"商人, 商船；交易者, 商船",,,六级,1
tradesman,'treidzmən,n.,"零售商, 工匠；商人, 店主, 零售商",,,六级,2
tradition,trə'diʃən,n.,"传说, 传统, 交付；传统, 惯例, 移交",,,六级,1
traditional,trə'diʃənl,adj.,"传统的, 惯例的；传统的, 惯例的",,,六级,1
traffic,'træfik,n./v.,"交通, 通行, 运输, 交通量, 贸易, 交易, 交往, 通信量；交易, 做买卖；用...作交换；通信量, 传输量",,,六级,1
tragedy,'trædʒidi,n.,"悲剧, 惨案, 悲剧作品；惨事, 灾难, 不辛",,,六级,1
tragic,'trædʒik,adj.,"悲惨的, 悲剧的",,,六级,1
trail,treil,n./v.,"踪迹, 痕迹, 一串, 尾部, 小径, 持枪姿势；拖, 尾随, 追踪, 落后于, 开出路；拖曳, 垂下, 落后, 飘出, 蔓生",,,六级,1
training,'treiniŋ,n.,"训练, 培养；训练",,,六级,1
trait,treit,n.,"特征, 特性, 一笔, 少许",,,六级,2
traitor,'treitə,n.,"叛逆者, 叛国者；叛徒, 叛逆, 背信者",,,六级,2
tram,træm,n./v.,"电车轨道, 煤车, 纬纱, 纬丝；用煤车运载；乘电车",,,六级,2
tramp,træmp,n./v.,"坚实(或沉重)的脚步声, 流浪者；践踏, 重步行走, 步行, 流浪；走过, 踩",,,六级,2
trample,'træmpl,n./v.,"践踏(声), 蹂躏；践踏, 无视",,,六级,2
tranquil,'træŋkwil,adj.,安静的,,,六级,2
transaction,træn'sækʃən,n.,"交易, 办理, 学报, 和解协议；事务处理",,,六级,1
transcend,træn'send,v.,"超越, 胜过",,,六级,2
transfer,træns'fə:,n./v.,"迁移, 移动, 传递, 转让, 转移, 过户, 汇兑, 换车；使转移, 调转, 调任, 改变, 传递, 转让；转移, 转学, 转职, 换车；传送",,,六级,1
transform,træns'fɒ:m,v.,"使转换, 改变, 改造, 使...变形；改变, 转化, 变换；变换",,,六级,1
transformation,.trænsfə'meiʃən,n.,"变形, 变质, 变化, 改革, 变换；转化; 变换",,,六级,1
transformer,træns'fɒ:mə,n.,"变压器, 促使变化的人；变压器",,,六级,2
transient,'trænziənt,n./adj.,"瞬, 短期居留者, 过境鸟, 瞬变现象；短暂的, 易变的, 瞬变的, 路过的；瞬变过程; 过渡过程; 过渡的; 瞬变的; 瞬时峰值电压",,,六级,2
transistor,træn'zistə,n.,晶体管；晶体管,,,六级,2
transit,'trænsit,n./v.,"经过, 通行, 运输, 运输线, 转变；运送, 使通过, 经过；通过",,,六级,2
transition,træn'ziʃən,n.,"转变, 转换, 变迁, 过渡时期, 临时转调；跃迁",,,六级,1
translate,træns'leit,v.,"翻译, 解释, 转化, 转变为, 调动；翻译, 被译；转换",,,六级,1
translation,træns'leiʃən,n.,"翻译, 译文, 转化, 调任, 平移, 转译；转换",,,六级,1
transmission,træns'miʃən,n.,"传输, 传送, 变速器；传输",,,六级,1
transmit,træns'mit,v.,"传输, 传染, 传达, 遗传, 发射, 传播；发射信号, 留传下来；传送",,,六级,1
transparent,træns'pærənt,adj.,"透明的, 显然的, 清晰的；透明",,,六级,2
transplant,træns'plɑ:nt,v./n.,"使移居, 移植, 使迁移；移居, 耐移植；移居者, 移植",,,六级,2
transport,træns'pɒ:t,n./v.,"运输, 运输工具, 激动, 狂喜, 流放犯；传送, 运输, 流放；传送",,,六级,1
transportation,.trænspə'teiʃən,n.,"运输, 输送, 交通车辆；运转, 运输, 运输费",,,六级,2
transverse,træns'və:s,n./adj.,"横断物；横的, 横向的",,,六级,2
trap,træp,n./v.,"圈套, 陷阱, 诡计, 存水弯；设圈套, 设陷阱；诱捕, 诱骗, 抓住, 使受限制；俘获; 陷井",,,六级,1
traverse,'trævə:s,n./v./adj.,"越过, 横贯, 横断物, 屏障, 否认, 反驳；横过, 穿过, 经过, 详细研究, 反对, 在...来回移动；横越, 横断, 旋转, 来回移动；横亘的, 横贯的",,,六级,2
tray,trei,n.,"托盘, 公文盘, 满盘, 发射箱；淋盘",,,六级,1
tread,tred,n./v.,"踏, 步态, 梯级, 交尾, 鞋底；踏, 行走, 交尾；踩, 踏, 践踏, 跳(舞)",,,六级,2
treason,'tri:zn,n.,"叛逆, 不忠, 叛国罪；叛逆, 通敌, 叛国罪",,,六级,2
treasure,'treʒə,n./v.,"宝物, 财富；珍爱, 重视, 秘藏",,,六级,1
treasurer,'treʒərə,n.,"会计, 出纳员, 司库；司库, 财务主任, 财政大臣",,,六级,2
treat,tri:t,n./v.,"宴请, 款待；视为, 对待, 论述, 治疗, 款待；讨论, 谈判, 作东",,,六级,1
treatment,'tri:tmənt,n.,"治疗, 待遇, 处理；疗法, 治疗; 处理",,,六级,1
treaty,'tri:ti,n.,"条约, 谈判；协议, 协定, 协商",,,六级,1
tremble,'trembl,n./v.,"战栗, 颤抖；战栗, 忧虑, 摇晃",,,六级,1
tremendous,tri'mendəs,adj.,"巨大的, 非常的, 可怕的",,,六级,1
tremendously,trə'mendəslɪ,adv.,极大地; 极端地; 极其; 非常,,,六级,2
trench,trentʃ,n./v.,"渠, 沟渠, 战壕；在...开沟, 挖战壕于, 用战壕围住；挖战壕, 开沟",,,六级,2
trend,trend,n./v.,"趋势, 倾向, 走向；倾向, 转向；趋势",,,六级,1
trial,'traiəl,n./adj.,"审判, 试验, 艰苦, 麻烦事, 考验；审讯的, 试验性的",,,六级,1
triangle,'traiæŋgl,n.,"三角形, 三个一组, 三角关系；三角, 三角形",,,六级,2
triangular,trai'æŋgjulə,adj.,"三角形的, 三人间的；三角的, 三角形的",,,六级,2
tribe,traib,n.,"宗族, 部落, 一群人；族(生物分类)",,,六级,1
tribute,'tribju:t,n.,"贡物, 礼物, 颂辞",,,六级,1
trick,trik,n./v./adj.,"诡计, 欺诈, 谋略, 恶作剧, 习惯, 决窍；愚弄, 欺骗, 装饰；哄骗, 戏弄；有决窍的, 特技的, 欺诈的, 漂亮的, 靠不住的",,,六级,1
trifle,'traifl,n./v.,"琐事, 少量；浪费；开玩笑, 翻弄, 虚度光阴",,,六级,2
trigger,'trigə,n./v.,"触发器, 扳机；触发, 发射, 引起；松开扳柄；切换开关",,,六级,1
trim,trim,n./adj./v.,"整齐, 情形, 修剪；整齐的；使整齐, 整理, 修剪；调整, 见风使舵；库存管理检查规则程序",,,六级,2
triple,'tripl,n./adj./v.,"三倍数, 三个一组；三倍的；使增至三倍；增至三倍",,,六级,2
triumph,'traiəmf,n./v.,"凯旋, 胜利, 欢欣；得胜, 成功",,,六级,1
triumphant,trai'ʌmfənt,adj.,"得胜的, 得意洋洋的",,,六级,2
trivial,'tiviəl,adj.,"琐碎的, 不重要的, 轻微的, 平常的",,,六级,2
trolley,'trɒli,n./v.,"电车, 手推车, 台车；用手推车运；乘电车",,,六级,2
troop,tru:p,n./v.,"军队, 一群, 一队；群集, 结队, 成群而行",,,六级,1
tropic,'trɒpik,n.,回归线,,,六级,2
tropical,'trɒpikl,adj.,"热带的, 热情的；热带的",,,六级,1
trot,trɒt,n./v.,"快步；快步走, 小跑；使小跑, 策马小跑",,,六级,2
troublesome,'trʌblsəm,adj.,"麻烦的, 令人讨厌的",,,六级,2
trousers,'trauzəz,n.,"裤子, 长裤",,,六级,1
truck,trʌk,n./v.,"卡车, 货车, 对...进行交易, 来往, 实物工资, (供应市场的)蔬菜, 废物, 废话；对...进行交易, 交往, 以卡车运输；驾驶卡车, 以物易物",,,六级,1
truly,'tru:li,adv.,"真实地, 不假",,,六级,1
trumpet,'trʌmpit,n./v.,"喇叭, 小号, 喇叭声；吹喇叭；用喇叭吹出, 吹嘘",,,六级,2
trunk,trʌŋk,n./v./adj.,"树干, 干线, 躯干, 主干, 象鼻, 箱子；把...放入旅行箱内；树干的, 躯干的, 干线的, 箱形的；中继线; 母线",,,六级,1
trust,trʌst,n./adj./v.,"信任, 信赖, 相信, 受托, 职责, 信心, 托拉斯；信托的, 托拉斯的；信赖, 信任, 相信, 盼望, 赊卖给；相信, 信赖, 依靠；委托, 信任",,,六级,1
truth,tru:θ,n.,"事实, 实情；真实, 真相, 事实",,,六级,1
tub,tʌb,n./v.,"桶, 浴盆；装入桶, 洗澡；洗盆浴, 被放在桶里洗",,,六级,2
tube,tju:b,n./v.,"管, 软管, 隧道；把...装管, 使通过管子；管子",,,六级,1
tuberculosis,"tju,bə:kju'ləusis",n.,肺结核；顿挫性结核,,,六级,2
tuck,tʌk,n./v.,"缝褶, 活力, 鼓声, 船尾突出部, 食品；打褶, 卷起, 挤进, 塞, 收藏；缝褶裥, 缩拢",,,六级,1
tug,tʌg,n./v.,"用力拉, 拖曳, 苦干, 挣扎, 绳索；用力拉",,,六级,2
tuition,tju:'iʃən,n.,"学费, 讲授",,,六级,2
tulip,'tju:lip,n.,郁金香,,,六级,2
